10.0274 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
10.0387 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
10.4214 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
10.4214 	INFO 	OpenGL version supported by driver is 4..
10.4813 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BD0C93B100>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BD0C93B0A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001BD0CA1EA70>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4814 	EXP 	window1: backgroundImage = ''
10.4814 	EXP 	window1: backgroundFit = 'none'
10.8677 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8678 	EXP 	window1: recordFrameIntervals = False
11.0278 	EXP 	window1: recordFrameIntervals = True
11.2113 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
11.2113 	EXP 	window1: recordFrameIntervals = False
11.2911 	INFO 	keyboard.Keyboard is using ptb backend.
11.2912 	INFO 	keyboard.Keyboard is using ptb backend.
11.2912 	EXP 	SimonTask: status = STARTED
11.4967 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.4977 	EXP 	Created Stimulus = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
0.0063 	EXP 	Imported Simon task cond(Sheet1)(in).csv as conditions, 10 conditions, 4 params
0.0069 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'color': 'red', 'position': [-0.3, 0], 'correct_key': 'z', 'congruency': 'congruent', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0116 	INFO 	Keyboard events cleared
0.0115 	EXP 	Stimulus: fillColor = <psychopy.colors.Color: red, alpha=1.0>
0.0115 	EXP 	fixation: autoDraw = True
0.0115 	EXP 	Stimulus: autoDraw = True
0.5130 	EXP 	fixation: autoDraw = False
1.0130 	EXP 	Stimulus: autoDraw = False
1.3657 	EXP 	Device response: <KeyPress from None: t=1.3360544999595731, value=z, duration=None>
