13.9891 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
14.0502 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
15.4905 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
15.4905 	INFO 	OpenGL version supported by driver is 4..
15.6240 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C5845AB100>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C5845AB0A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C58468EA70>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.6241 	EXP 	window1: backgroundImage = ''
15.6241 	EXP 	window1: backgroundFit = 'none'
16.1514 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
16.1514 	EXP 	window1: recordFrameIntervals = False
16.2933 	EXP 	window1: recordFrameIntervals = True
16.4771 	EXP 	Screen (0) actual frame rate measured at 59.99Hz
16.4772 	EXP 	window1: recordFrameIntervals = False
16.5966 	INFO 	keyboard.Keyboard is using ptb backend.
16.5968 	INFO 	keyboard.Keyboard is using ptb backend.
16.5968 	EXP 	SimonTask: status = STARTED
17.3792 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.3805 	EXP 	Created Stimulus = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
0.0462 	EXP 	Imported Simon task cond(Sheet1)(in).csv as conditions, 10 conditions, 4 params
