9.2236 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
9.2385 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.6157 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
9.6157 	INFO 	OpenGL version supported by driver is 4..
9.6469 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F9D5B100>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F9D5B0A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B9F9E42A70>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.6469 	EXP 	window1: backgroundImage = ''
9.6470 	EXP 	window1: backgroundFit = 'none'
10.1882 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.1882 	EXP 	window1: recordFrameIntervals = False
10.3183 	EXP 	window1: recordFrameIntervals = True
10.5017 	EXP 	Screen (0) actual frame rate measured at 60.05Hz
10.5017 	EXP 	window1: recordFrameIntervals = False
10.5620 	INFO 	keyboard.Keyboard is using ptb backend.
10.5622 	INFO 	keyboard.Keyboard is using ptb backend.
10.5623 	EXP 	SimonTask: status = STARTED
10.9352 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
