41.6824 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
41.6923 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
42.0395 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
42.0395 	INFO 	OpenGL version supported by driver is 4..
42.0818 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A9CECFB100>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A9CECFB0A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001A9CEDE6A70>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
42.0818 	EXP 	window1: backgroundImage = ''
42.0819 	EXP 	window1: backgroundFit = 'none'
42.4475 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
42.4475 	EXP 	window1: recordFrameIntervals = False
42.5854 	EXP 	window1: recordFrameIntervals = True
42.7689 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
42.7689 	EXP 	window1: recordFrameIntervals = False
42.8411 	INFO 	keyboard.Keyboard is using ptb backend.
42.8413 	INFO 	keyboard.Keyboard is using ptb backend.
42.8413 	EXP 	SimonTask: status = STARTED
43.0363 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
43.0372 	EXP 	Created Stimulus = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
0.0055 	EXP 	Imported Simon task cond(Sheet1)(in).csv as conditions, 10 conditions, 4 params
0.0060 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'color': 'red', 'position': [0.3, 0], 'correct_key': 'z', 'congruency': 'incongruent', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0093 	INFO 	Keyboard events cleared
0.0093 	EXP 	Stimulus: fillColor = <psychopy.colors.Color: red, alpha=1.0>
0.0093 	EXP 	fixation: autoDraw = True
0.0093 	EXP 	Stimulus: autoDraw = True
